time,node_id,node_type,capacity,queue,load_ratio,is_overload,active_orders,delivered_orders,stuck_orders,predicted_risk
370,hub8,hub,12,0,0.0,0,9839,64781,0,
370,hub9,hub,14,16,1.1428571428571428,1,9839,64781,0,
370,hub10,hub,14,4000,285.7142857142857,1,9839,64781,0,
370,hub11,hub,11,429,39.0,1,9839,64781,0,
370,hub12,hub,12,0,0.0,0,9839,64781,0,
370,hub13,hub,10,4,0.4,0,9839,64781,0,
370,hub14,hub,10,3,0.3,0,9839,64781,0,
370,hub15,hub,12,6,0.5,0,9839,64781,0,
370,hub16,hub,13,6,0.46153846153846156,0,9839,64781,0,
370,hub17,hub,14,2942,210.14285714285714,1,9839,64781,0,
370,hub18,hub,10,1978,197.8,1,9839,64781,0,
370,hub19,hub,12,4,0.3333333333333333,0,9839,64781,0,
370,hub20,hub,13,6,0.46153846153846156,0,9839,64781,0,
370,hub21,hub,12,0,0.0,0,9839,64781,0,
370,hub22,hub,14,218,15.571428571428571,1,9839,64781,0,
370,hub23,hub,11,7,0.6363636363636364,0,9839,64781,0,
370,hub24,hub,14,2,0.14285714285714285,0,9839,64781,0,
370,pvz0,pvz,75,0,0.0,0,9839,64781,0,
370,pvz1,pvz,74,1,0.013513513513513514,0,9839,64781,0,
370,pvz2,pvz,87,0,0.0,0,9839,64781,0,
370,pvz3,pvz,76,6,0.07894736842105263,0,9839,64781,0,
370,pvz4,pvz,68,3,0.04411764705882353,0,9839,64781,0,
370,pvz5,pvz,61,7,0.11475409836065574,0,9839,64781,0,
370,pvz6,pvz,85,1,0.011764705882352941,0,9839,64781,0,
370,pvz7,pvz,89,11,0.12359550561797752,0,9839,64781,0,
370,pvz8,pvz,77,2,0.025974025974025976,0,9839,64781,0,
370,pvz9,pvz,89,7,0.07865168539325842,0,9839,64781,0,
370,pvz10,pvz,60,1,0.016666666666666666,0,9839,64781,0,
370,pvz11,pvz,62,4,0.06451612903225806,0,9839,64781,0,
370,pvz12,pvz,83,2,0.024096385542168676,0,9839,64781,0,
370,pvz13,pvz,86,7,0.08139534883720931,0,9839,64781,0,
370,pvz14,pvz,72,5,0.06944444444444445,0,9839,64781,0,
370,pvz15,pvz,82,2,0.024390243902439025,0,9839,64781,0,
370,pvz16,pvz,86,5,0.05813953488372093,0,9839,64781,0,
370,pvz17,pvz,85,1,0.011764705882352941,0,9839,64781,0,
370,pvz18,pvz,81,3,0.037037037037037035,0,9839,64781,0,
370,pvz19,pvz,80,2,0.025,0,9839,64781,0,
370,pvz20,pvz,60,0,0.0,0,9839,64781,0,
370,pvz21,pvz,79,7,0.08860759493670886,0,9839,64781,0,
370,pvz22,pvz,75,5,0.06666666666666667,0,9839,64781,0,
370,pvz23,pvz,86,1,0.011627906976744186,0,9839,64781,0,
370,pvz24,pvz,87,2,0.022988505747126436,0,9839,64781,0,
370,pvz25,pvz,70,6,0.08571428571428572,0,9839,64781,0,
370,pvz26,pvz,67,2,0.029850746268656716,0,9839,64781,0,
370,pvz27,pvz,83,4,0.04819277108433735,0,9839,64781,0,
370,pvz28,pvz,70,5,0.07142857142857142,0,9839,64781,0,
370,pvz29,pvz,82,9,0.10975609756097561,0,9839,64781,0,
370,pvz30,pvz,87,1,0.011494252873563218,0,9839,64781,0,
370,pvz31,pvz,62,2,0.03225806451612903,0,9839,64781,0,
370,pvz32,pvz,66,7,0.10606060606060606,0,9839,64781,0,
370,pvz33,pvz,89,4,0.0449438202247191,0,9839,64781,0,
370,pvz34,pvz,78,5,0.0641025641025641,0,9839,64781,0,
370,pvz35,pvz,67,4,0.05970149253731343,0,9839,64781,0,
370,pvz36,pvz,67,4,0.05970149253731343,0,9839,64781,0,
370,pvz37,pvz,85,1,0.011764705882352941,0,9839,64781,0,
370,pvz38,pvz,90,2,0.022222222222222223,0,9839,64781,0,
370,pvz39,pvz,64,1,0.015625,0,9839,64781,0,
370,pvz40,pvz,85,7,0.08235294117647059,0,9839,64781,0,
370,pvz41,pvz,77,0,0.0,0,9839,64781,0,
370,pvz42,pvz,74,2,0.02702702702702703,0,9839,64781,0,
370,pvz43,pvz,62,3,0.04838709677419355,0,9839,64781,0,
370,pvz44,pvz,62,0,0.0,0,9839,64781,0,
370,pvz45,pvz,70,5,0.07142857142857142,0,9839,64781,0,
370,pvz46,pvz,88,1,0.011363636363636364,0,9839,64781,0,
370,pvz47,pvz,76,3,0.039473684210526314,0,9839,64781,0,
370,pvz48,pvz,89,10,0.11235955056179775,0,9839,64781,0,
370,pvz49,pvz,75,8,0.10666666666666667,0,9839,64781,0,
371,wh0,warehouse,84,0,0.0,0,9871,64962,0,
371,wh1,warehouse,86,0,0.0,0,9871,64962,0,
371,wh2,warehouse,62,0,0.0,0,9871,64962,0,
371,wh3,warehouse,76,0,0.0,0,9871,64962,0,
371,wh4,warehouse,92,0,0.0,0,9871,64962,0,
371,wh5,warehouse,91,0,0.0,0,9871,64962,0,
371,wh6,warehouse,85,0,0.0,0,9871,64962,0,
371,wh7,warehouse,79,0,0.0,0,9871,64962,0,
371,wh8,warehouse,90,0,0.0,0,9871,64962,0,
371,wh9,warehouse,82,0,0.0,0,9871,64962,0,
371,hub0,hub,14,5,0.35714285714285715,0,9871,64962,0,
371,hub1,hub,11,7,0.6363636363636364,0,9871,64962,0,
371,hub2,hub,14,4,0.2857142857142857,0,9871,64962,0,
371,hub3,hub,11,9,0.8181818181818182,0,9871,64962,0,
371,hub4,hub,12,7,0.5833333333333334,0,9871,64962,0,
371,hub5,hub,11,0,0.0,0,9871,64962,0,
371,hub6,hub,10,5,0.5,0,9871,64962,0,
371,hub7,hub,14,7,0.5,0,9871,64962,0,
371,hub8,hub,12,1,0.08333333333333333,0,9871,64962,0,
371,hub9,hub,14,11,0.7857142857142857,0,9871,64962,0,
371,hub10,hub,14,4008,286.2857142857143,1,9871,64962,0,
371,hub11,hub,11,427,38.81818181818182,1,9871,64962,0,
371,hub12,hub,12,3,0.25,0,9871,64962,0,
371,hub13,hub,10,16,1.6,1,9871,64962,0,
371,hub14,hub,10,2,0.2,0,9871,64962,0,
371,hub15,hub,12,8,0.6666666666666666,0,9871,64962,0,
371,hub16,hub,13,7,0.5384615384615384,0,9871,64962,0,
371,hub17,hub,14,2951,210.78571428571428,1,9871,64962,0,
371,hub18,hub,10,1991,199.1,1,9871,64962,0,
371,hub19,hub,12,5,0.4166666666666667,0,9871,64962,0,
371,hub20,hub,13,7,0.5384615384615384,0,9871,64962,0,
371,hub21,hub,12,2,0.16666666666666666,0,9871,64962,0,
371,hub22,hub,14,222,15.857142857142858,1,9871,64962,0,
371,hub23,hub,11,11,1.0,0,9871,64962,0,
371,hub24,hub,14,3,0.21428571428571427,0,9871,64962,0,
371,pvz0,pvz,75,1,0.013333333333333334,0,9871,64962,0,
371,pvz1,pvz,74,3,0.04054054054054054,0,9871,64962,0,
371,pvz2,pvz,87,1,0.011494252873563218,0,9871,64962,0,
371,pvz3,pvz,76,9,0.11842105263157894,0,9871,64962,0,
371,pvz4,pvz,68,1,0.014705882352941176,0,9871,64962,0,
371,pvz5,pvz,61,5,0.08196721311475409,0,9871,64962,0,
371,pvz6,pvz,85,2,0.023529411764705882,0,9871,64962,0,
371,pvz7,pvz,89,6,0.06741573033707865,0,9871,64962,0,
371,pvz8,pvz,77,2,0.025974025974025976,0,9871,64962,0,
371,pvz9,pvz,89,4,0.0449438202247191,0,9871,64962,0,
371,pvz10,pvz,60,2,0.03333333333333333,0,9871,64962,0,
371,pvz11,pvz,62,5,0.08064516129032258,0,9871,64962,0,
371,pvz12,pvz,83,0,0.0,0,9871,64962,0,
371,pvz13,pvz,86,4,0.046511627906976744,0,9871,64962,0,
371,pvz14,pvz,72,9,0.125,0,9871,64962,0,
371,pvz15,pvz,82,3,0.036585365853658534,0,9871,64962,0,
371,pvz16,pvz,86,7,0.08139534883720931,0,9871,64962,0,
371,pvz17,pvz,85,2,0.023529411764705882,0,9871,64962,0,
371,pvz18,pvz,81,0,0.0,0,9871,64962,0,
371,pvz19,pvz,80,0,0.0,0,9871,64962,0,
371,pvz20,pvz,60,0,0.0,0,9871,64962,0,
371,pvz21,pvz,79,3,0.0379746835443038,0,9871,64962,0,
371,pvz22,pvz,75,3,0.04,0,9871,64962,0,
371,pvz23,pvz,86,1,0.011627906976744186,0,9871,64962,0,
371,pvz24,pvz,87,0,0.0,0,9871,64962,0,
371,pvz25,pvz,70,5,0.07142857142857142,0,9871,64962,0,
371,pvz26,pvz,67,2,0.029850746268656716,0,9871,64962,0,
371,pvz27,pvz,83,3,0.03614457831325301,0,9871,64962,0,
371,pvz28,pvz,70,1,0.014285714285714285,0,9871,64962,0,
371,pvz29,pvz,82,14,0.17073170731707318,0,9871,64962,0,
371,pvz30,pvz,87,1,0.011494252873563218,0,9871,64962,0,
371,pvz31,pvz,62,0,0.0,0,9871,64962,0,
371,pvz32,pvz,66,3,0.045454545454545456,0,9871,64962,0,
371,pvz33,pvz,89,1,0.011235955056179775,0,9871,64962,0,
371,pvz34,pvz,78,9,0.11538461538461539,0,9871,64962,0,
371,pvz35,pvz,67,1,0.014925373134328358,0,9871,64962,0,
371,pvz36,pvz,67,1,0.014925373134328358,0,9871,64962,0,
371,pvz37,pvz,85,1,0.011764705882352941,0,9871,64962,0,
371,pvz38,pvz,90,0,0.0,0,9871,64962,0,
371,pvz39,pvz,64,3,0.046875,0,9871,64962,0,
371,pvz40,pvz,85,6,0.07058823529411765,0,9871,64962,0,
371,pvz41,pvz,77,4,0.05194805194805195,0,9871,64962,0,
371,pvz42,pvz,74,1,0.013513513513513514,0,9871,64962,0,
371,pvz43,pvz,62,0,0.0,0,9871,64962,0,
371,pvz44,pvz,62,0,0.0,0,9871,64962,0,
371,pvz45,pvz,70,7,0.1,0,9871,64962,0,
371,pvz46,pvz,88,1,0.011363636363636364,0,9871,64962,0,
371,pvz47,pvz,76,4,0.05263157894736842,0,9871,64962,0,
371,pvz48,pvz,89,7,0.07865168539325842,0,9871,64962,0,
371,pvz49,pvz,75,4,0.05333333333333334,0,9871,64962,0,
372,wh0,warehouse,84,0,0.0,0,9907,65114,0,
372,wh1,warehouse,86,0,0.0,0,9907,65114,0,
372,wh2,warehouse,62,0,0.0,0,9907,65114,0,
372,wh3,warehouse,76,0,0.0,0,9907,65114,0,
372,wh4,warehouse,92,0,0.0,0,9907,65114,0,
372,wh5,warehouse,91,0,0.0,0,9907,65114,0,
372,wh6,warehouse,85,0,0.0,0,9907,65114,0,
372,wh7,warehouse,79,0,0.0,0,9907,65114,0,
372,wh8,warehouse,90,0,0.0,0,9907,65114,0,
372,wh9,warehouse,82,0,0.0,0,9907,65114,0,
372,hub0,hub,14,5,0.35714285714285715,0,9907,65114,0,
372,hub1,hub,11,9,0.8181818181818182,0,9907,65114,0,
372,hub2,hub,14,3,0.21428571428571427,0,9907,65114,0,
372,hub3,hub,11,7,0.6363636363636364,0,9907,65114,0,
372,hub4,hub,12,10,0.8333333333333334,0,9907,65114,0,
372,hub5,hub,11,0,0.0,0,9907,65114,0,
372,hub6,hub,10,5,0.5,0,9907,65114,0,
372,hub7,hub,14,3,0.21428571428571427,0,9907,65114,0,
372,hub8,hub,12,1,0.08333333333333333,0,9907,65114,0,
372,hub9,hub,14,12,0.8571428571428571,0,9907,65114,0,
372,hub10,hub,14,4026,287.57142857142856,1,9907,65114,0,
372,hub11,hub,11,431,39.18181818181818,1,9907,65114,0,
372,hub12,hub,12,1,0.08333333333333333,0,9907,65114,0,
372,hub13,hub,10,14,1.4,1,9907,65114,0,
372,hub14,hub,10,1,0.1,0,9907,65114,0,
372,hub15,hub,12,10,0.8333333333333334,0,9907,65114,0,
372,hub16,hub,13,7,0.5384615384615384,0,9907,65114,0,
372,hub17,hub,14,2953,210.92857142857142,1,9907,65114,0,
372,hub18,hub,10,1994,199.4,1,9907,65114,0,
372,hub19,hub,12,6,0.5,0,9907,65114,0,
372,hub20,hub,13,9,0.6923076923076923,0,9907,65114,0,
372,hub21,hub,12,0,0.0,0,9907,65114,0,
372,hub22,hub,14,220,15.714285714285714,1,9907,65114,0,
372,hub23,hub,11,3,0.2727272727272727,0,9907,65114,0,
372,hub24,hub,14,2,0.14285714285714285,0,9907,65114,0,
372,pvz0,pvz,75,2,0.02666666666666667,0,9907,65114,0,
372,pvz1,pvz,74,0,0.0,0,9907,65114,0,
372,pvz2,pvz,87,3,0.034482758620689655,0,9907,65114,0,
372,pvz3,pvz,76,8,0.10526315789473684,0,9907,65114,0,
372,pvz4,pvz,68,3,0.04411764705882353,0,9907,65114,0,
372,pvz5,pvz,61,5,0.08196721311475409,0,9907,65114,0,
372,pvz6,pvz,85,3,0.03529411764705882,0,9907,65114,0,
372,pvz7,pvz,89,6,0.06741573033707865,0,9907,65114,0,
372,pvz8,pvz,77,0,0.0,0,9907,65114,0,
372,pvz9,pvz,89,5,0.056179775280898875,0,9907,65114,0,
372,pvz10,pvz,60,1,0.016666666666666666,0,9907,65114,0,
372,pvz11,pvz,62,9,0.14516129032258066,0,9907,65114,0,
372,pvz12,pvz,83,1,0.012048192771084338,0,9907,65114,0,
372,pvz13,pvz,86,9,0.10465116279069768,0,9907,65114,0,
372,pvz14,pvz,72,4,0.05555555555555555,0,9907,65114,0,
372,pvz15,pvz,82,2,0.024390243902439025,0,9907,65114,0,
372,pvz16,pvz,86,6,0.06976744186046512,0,9907,65114,0,
372,pvz17,pvz,85,2,0.023529411764705882,0,9907,65114,0,
372,pvz18,pvz,81,1,0.012345679012345678,0,9907,65114,0,
372,pvz19,pvz,80,1,0.0125,0,9907,65114,0,
372,pvz20,pvz,60,2,0.03333333333333333,0,9907,65114,0,
372,pvz21,pvz,79,4,0.05063291139240506,0,9907,65114,0,
372,pvz22,pvz,75,5,0.06666666666666667,0,9907,65114,0,
372,pvz23,pvz,86,1,0.011627906976744186,0,9907,65114,0,
372,pvz24,pvz,87,0,0.0,0,9907,65114,0,
372,pvz25,pvz,70,7,0.1,0,9907,65114,0,
372,pvz26,pvz,67,2,0.029850746268656716,0,9907,65114,0,
372,pvz27,pvz,83,5,0.060240963855421686,0,9907,65114,0,
372,pvz28,pvz,70,1,0.014285714285714285,0,9907,65114,0,
372,pvz29,pvz,82,9,0.10975609756097561,0,9907,65114,0,
372,pvz30,pvz,87,1,0.011494252873563218,0,9907,65114,0,
372,pvz31,pvz,62,2,0.03225806451612903,0,9907,65114,0,
372,pvz32,pvz,66,10,0.15151515151515152,0,9907,65114,0,
372,pvz33,pvz,89,3,0.033707865168539325,0,9907,65114,0,
372,pvz34,pvz,78,5,0.0641025641025641,0,9907,65114,0,
372,pvz35,pvz,67,6,0.08955223880597014,0,9907,65114,0,
372,pvz36,pvz,67,0,0.0,0,9907,65114,0,
372,pvz37,pvz,85,1,0.011764705882352941,0,9907,65114,0,
372,pvz38,pvz,90,2,0.022222222222222223,0,9907,65114,0,
372,pvz39,pvz,64,0,0.0,0,9907,65114,0,
372,pvz40,pvz,85,5,0.058823529411764705,0,9907,65114,0,
372,pvz41,pvz,77,2,0.025974025974025976,0,9907,65114,0,
372,pvz42,pvz,74,1,0.013513513513513514,0,9907,65114,0,
372,pvz43,pvz,62,0,0.0,0,9907,65114,0,
372,pvz44,pvz,62,1,0.016129032258064516,0,9907,65114,0,
372,pvz45,pvz,70,6,0.08571428571428572,0,9907,65114,0,
372,pvz46,pvz,88,3,0.03409090909090909,0,9907,65114,0,
372,pvz47,pvz,76,9,0.11842105263157894,0,9907,65114,0,
372,pvz48,pvz,89,4,0.0449438202247191,0,9907,65114,0,
372,pvz49,pvz,75,7,0.09333333333333334,0,9907,65114,0,
373,wh0,warehouse,84,0,0.0,0,9907,65289,0,
373,wh1,warehouse,86,0,0.0,0,9907,65289,0,
373,wh2,warehouse,62,0,0.0,0,9907,65289,0,
373,wh3,warehouse,76,0,0.0,0,9907,65289,0,
373,wh4,warehouse,92,0,0.0,0,9907,65289,0,
373,wh5,warehouse,91,0,0.0,0,9907,65289,0,
373,wh6,warehouse,85,0,0.0,0,9907,65289,0,
373,wh7,warehouse,79,0,0.0,0,9907,65289,0,
373,wh8,warehouse,90,0,0.0,0,9907,65289,0,
373,wh9,warehouse,82,0,0.0,0,9907,65289,0,
373,hub0,hub,14,4,0.2857142857142857,0,9907,65289,0,
373,hub1,hub,11,7,0.6363636363636364,0,9907,65289,0,
373,hub2,hub,14,6,0.42857142857142855,0,9907,65289,0,
373,hub3,hub,11,6,0.5454545454545454,0,9907,65289,0,
373,hub4,hub,12,16,1.3333333333333333,1,9907,65289,0,
373,hub5,hub,11,0,0.0,0,9907,65289,0,
373,hub6,hub,10,6,0.6,0,9907,65289,0,
373,hub7,hub,14,4,0.2857142857142857,0,9907,65289,0,
373,hub8,hub,12,2,0.16666666666666666,0,9907,65289,0,
373,hub9,hub,14,15,1.0714285714285714,1,9907,65289,0,
373,hub10,hub,14,4029,287.7857142857143,1,9907,65289,0,
373,hub11,hub,11,434,39.45454545454545,1,9907,65289,0,
373,hub12,hub,12,1,0.08333333333333333,0,9907,65289,0,
373,hub13,hub,10,10,1.0,0,9907,65289,0,
373,hub14,hub,10,3,0.3,0,9907,65289,0,
373,hub15,hub,12,4,0.3333333333333333,0,9907,65289,0,
373,hub16,hub,13,9,0.6923076923076923,0,9907,65289,0,
373,hub17,hub,14,2954,211.0,1,9907,65289,0,
373,hub18,hub,10,1995,199.5,1,9907,65289,0,
373,hub19,hub,12,4,0.3333333333333333,0,9907,65289,0,
373,hub20,hub,13,4,0.3076923076923077,0,9907,65289,0,
373,hub21,hub,12,1,0.08333333333333333,0,9907,65289,0,
373,hub22,hub,14,217,15.5,1,9907,65289,0,
373,hub23,hub,11,10,0.9090909090909091,0,9907,65289,0,
373,hub24,hub,14,1,0.07142857142857142,0,9907,65289,0,
373,pvz0,pvz,75,3,0.04,0,9907,65289,0,
373,pvz1,pvz,74,2,0.02702702702702703,0,9907,65289,0,
373,pvz2,pvz,87,3,0.034482758620689655,0,9907,65289,0,
373,pvz3,pvz,76,5,0.06578947368421052,0,9907,65289,0,
373,pvz4,pvz,68,0,0.0,0,9907,65289,0,
373,pvz5,pvz,61,5,0.08196721311475409,0,9907,65289,0,
373,pvz6,pvz,85,2,0.023529411764705882,0,9907,65289,0,
373,pvz7,pvz,89,3,0.033707865168539325,0,9907,65289,0,
373,pvz8,pvz,77,2,0.025974025974025976,0,9907,65289,0,
373,pvz9,pvz,89,10,0.11235955056179775,0,9907,65289,0,
373,pvz10,pvz,60,2,0.03333333333333333,0,9907,65289,0,
373,pvz11,pvz,62,8,0.12903225806451613,0,9907,65289,0,
373,pvz12,pvz,83,0,0.0,0,9907,65289,0,
373,pvz13,pvz,86,3,0.03488372093023256,0,9907,65289,0,
373,pvz14,pvz,72,5,0.06944444444444445,0,9907,65289,0,
373,pvz15,pvz,82,1,0.012195121951219513,0,9907,65289,0,
373,pvz16,pvz,86,5,0.05813953488372093,0,9907,65289,0,
373,pvz17,pvz,85,3,0.03529411764705882,0,9907,65289,0,
373,pvz18,pvz,81,0,0.0,0,9907,65289,0,
373,pvz19,pvz,80,2,0.025,0,9907,65289,0,
373,pvz20,pvz,60,1,0.016666666666666666,0,9907,65289,0,
373,pvz21,pvz,79,5,0.06329113924050633,0,9907,65289,0,
373,pvz22,pvz,75,8,0.10666666666666667,0,9907,65289,0,
373,pvz23,pvz,86,3,0.03488372093023256,0,9907,65289,0,
373,pvz24,pvz,87,0,0.0,0,9907,65289,0,
373,pvz25,pvz,70,4,0.05714285714285714,0,9907,65289,0,
373,pvz26,pvz,67,0,0.0,0,9907,65289,0,
373,pvz27,pvz,83,5,0.060240963855421686,0,9907,65289,0,
373,pvz28,pvz,70,4,0.05714285714285714,0,9907,65289,0,
373,pvz29,pvz,82,5,0.06097560975609756,0,9907,65289,0,
373,pvz30,pvz,87,0,0.0,0,9907,65289,0,
373,pvz31,pvz,62,1,0.016129032258064516,0,9907,65289,0,
373,pvz32,pvz,66,10,0.15151515151515152,0,9907,65289,0,
373,pvz33,pvz,89,0,0.0,0,9907,65289,0,
373,pvz34,pvz,78,8,0.10256410256410256,0,9907,65289,0,
373,pvz35,pvz,67,1,0.014925373134328358,0,9907,65289,0,
373,pvz36,pvz,67,2,0.029850746268656716,0,9907,65289,0,
373,pvz37,pvz,85,3,0.03529411764705882,0,9907,65289,0,
373,pvz38,pvz,90,2,0.022222222222222223,0,9907,65289,0,
373,pvz39,pvz,64,0,0.0,0,9907,65289,0,
373,pvz40,pvz,85,10,0.11764705882352941,0,9907,65289,0,
373,pvz41,pvz,77,1,0.012987012987012988,0,9907,65289,0,
373,pvz42,pvz,74,5,0.06756756756756757,0,9907,65289,0,
373,pvz43,pvz,62,2,0.03225806451612903,0,9907,65289,0,
373,pvz44,pvz,62,1,0.016129032258064516,0,9907,65289,0,
373,pvz45,pvz,70,5,0.07142857142857142,0,9907,65289,0,
373,pvz46,pvz,88,3,0.03409090909090909,0,9907,65289,0,
373,pvz47,pvz,76,5,0.06578947368421052,0,9907,65289,0,
373,pvz48,pvz,89,2,0.02247191011235955,0,9907,65289,0,
373,pvz49,pvz,75,5,0.06666666666666667,0,9907,65289,0,
374,wh0,warehouse,84,0,0.0,0,9901,65454,0,
374,wh1,warehouse,86,0,0.0,0,9901,65454,0,
374,wh2,warehouse,62,0,0.0,0,9901,65454,0,
374,wh3,warehouse,76,0,0.0,0,9901,65454,0,
374,wh4,warehouse,92,0,0.0,0,9901,65454,0,
374,wh5,warehouse,91,0,0.0,0,9901,65454,0,
374,wh6,warehouse,85,0,0.0,0,9901,65454,0,
374,wh7,warehouse,79,0,0.0,0,9901,65454,0,
374,wh8,warehouse,90,0,0.0,0,9901,65454,0,
374,wh9,warehouse,82,0,0.0,0,9901,65454,0,
374,hub0,hub,14,5,0.35714285714285715,0,9901,65454,0,
374,hub1,hub,11,5,0.45454545454545453,0,9901,65454,0,
374,hub2,hub,14,5,0.35714285714285715,0,9901,65454,0,
374,hub3,hub,11,6,0.5454545454545454,0,9901,65454,0,
374,hub4,hub,12,10,0.8333333333333334,0,9901,65454,0,
374,hub5,hub,11,0,0.0,0,9901,65454,0,
374,hub6,hub,10,3,0.3,0,9901,65454,0,
374,hub7,hub,14,0,0.0,0,9901,65454,0,
374,hub8,hub,12,1,0.08333333333333333,0,9901,65454,0,
374,hub9,hub,14,13,0.9285714285714286,0,9901,65454,0,
374,hub10,hub,14,4031,287.92857142857144,1,9901,65454,0,
374,hub11,hub,11,431,39.18181818181818,1,9901,65454,0,
374,hub12,hub,12,0,0.0,0,9901,65454,0,
374,hub13,hub,10,10,1.0,0,9901,65454,0,
374,hub14,hub,10,1,0.1,0,9901,65454,0,
374,hub15,hub,12,5,0.4166666666666667,0,9901,65454,0,
374,hub16,hub,13,6,0.46153846153846156,0,9901,65454,0,
374,hub17,hub,14,2960,211.42857142857142,1,9901,65454,0,
374,hub18,hub,10,1998,199.8,1,9901,65454,0,
374,hub19,hub,12,6,0.5,0,9901,65454,0,
374,hub20,hub,13,9,0.6923076923076923,0,9901,65454,0,
374,hub21,hub,12,4,0.3333333333333333,0,9901,65454,0,
374,hub22,hub,14,216,15.428571428571429,1,9901,65454,0,
374,hub23,hub,11,1,0.09090909090909091,0,9901,65454,0,
374,hub24,hub,14,4,0.2857142857142857,0,9901,65454,0,
374,pvz0,pvz,75,1,0.013333333333333334,0,9901,65454,0,
374,pvz1,pvz,74,1,0.013513513513513514,0,9901,65454,0,
374,pvz2,pvz,87,5,0.05747126436781609,0,9901,65454,0,
374,pvz3,pvz,76,8,0.10526315789473684,0,9901,65454,0,
374,pvz4,pvz,68,0,0.0,0,9901,65454,0,
374,pvz5,pvz,61,7,0.11475409836065574,0,9901,65454,0,
374,pvz6,pvz,85,2,0.023529411764705882,0,9901,65454,0,
374,pvz7,pvz,89,13,0.14606741573033707,0,9901,65454,0,
374,pvz8,pvz,77,1,0.012987012987012988,0,9901,65454,0,
374,pvz9,pvz,89,6,0.06741573033707865,0,9901,65454,0,
374,pvz10,pvz,60,1,0.016666666666666666,0,9901,65454,0,
374,pvz11,pvz,62,10,0.16129032258064516,0,9901,65454,0,
374,pvz12,pvz,83,0,0.0,0,9901,65454,0,
374,pvz13,pvz,86,8,0.09302325581395349,0,9901,65454,0,
374,pvz14,pvz,72,7,0.09722222222222222,0,9901,65454,0,
374,pvz15,pvz,82,2,0.024390243902439025,0,9901,65454,0,
374,pvz16,pvz,86,6,0.06976744186046512,0,9901,65454,0,
374,pvz17,pvz,85,1,0.011764705882352941,0,9901,65454,0,
374,pvz18,pvz,81,0,0.0,0,9901,65454,0,
374,pvz19,pvz,80,1,0.0125,0,9901,65454,0,
374,pvz20,pvz,60,1,0.016666666666666666,0,9901,65454,0,
374,pvz21,pvz,79,9,0.11392405063291139,0,9901,65454,0,
374,pvz22,pvz,75,2,0.02666666666666667,0,9901,65454,0,
374,pvz23,pvz,86,2,0.023255813953488372,0,9901,65454,0,
374,pvz24,pvz,87,1,0.011494252873563218,0,9901,65454,0,
374,pvz25,pvz,70,5,0.07142857142857142,0,9901,65454,0,
374,pvz26,pvz,67,1,0.014925373134328358,0,9901,65454,0,
374,pvz27,pvz,83,4,0.04819277108433735,0,9901,65454,0,
374,pvz28,pvz,70,3,0.04285714285714286,0,9901,65454,0,
374,pvz29,pvz,82,7,0.08536585365853659,0,9901,65454,0,
374,pvz30,pvz,87,0,0.0,0,9901,65454,0,
374,pvz31,pvz,62,0,0.0,0,9901,65454,0,
374,pvz32,pvz,66,6,0.09090909090909091,0,9901,65454,0,
374,pvz33,pvz,89,0,0.0,0,9901,65454,0,
374,pvz34,pvz,78,9,0.11538461538461539,0,9901,65454,0,
374,pvz35,pvz,67,1,0.014925373134328358,0,9901,65454,0,
374,pvz36,pvz,67,1,0.014925373134328358,0,9901,65454,0,
374,pvz37,pvz,85,2,0.023529411764705882,0,9901,65454,0,
374,pvz38,pvz,90,2,0.022222222222222223,0,9901,65454,0,
374,pvz39,pvz,64,1,0.015625,0,9901,65454,0,
374,pvz40,pvz,85,6,0.07058823529411765,0,9901,65454,0,
374,pvz41,pvz,77,1,0.012987012987012988,0,9901,65454,0,
374,pvz42,pvz,74,1,0.013513513513513514,0,9901,65454,0,
374,pvz43,pvz,62,0,0.0,0,9901,65454,0,
374,pvz44,pvz,62,1,0.016129032258064516,0,9901,65454,0,
374,pvz45,pvz,70,8,0.11428571428571428,0,9901,65454,0,
374,pvz46,pvz,88,1,0.011363636363636364,0,9901,65454,0,
374,pvz47,pvz,76,7,0.09210526315789473,0,9901,65454,0,
374,pvz48,pvz,89,4,0.0449438202247191,0,9901,65454,0,
374,pvz49,pvz,75,5,0.06666666666666667,0,9901,65454,0,
375,wh0,warehouse,84,0,0.0,0,9883,65625,0,
375,wh1,warehouse,86,0,0.0,0,9883,65625,0,
375,wh2,warehouse,62,0,0.0,0,9883,65625,0,
375,wh3,warehouse,76,0,0.0,0,9883,65625,0,
375,wh4,warehouse,92,0,0.0,0,9883,65625,0,
375,wh5,warehouse,91,0,0.0,0,9883,65625,0,
375,wh6,warehouse,85,0,0.0,0,9883,65625,0,
375,wh7,warehouse,79,0,0.0,0,9883,65625,0,
375,wh8,warehouse,90,0,0.0,0,9883,65625,0,
375,wh9,warehouse,82,0,0.0,0,9883,65625,0,
375,hub0,hub,14,5,0.35714285714285715,0,9883,65625,0,
375,hub1,hub,11,2,0.18181818181818182,0,9883,65625,0,
375,hub2,hub,14,2,0.14285714285714285,0,9883,65625,0,
375,hub3,hub,11,6,0.5454545454545454,0,9883,65625,0,
375,hub4,hub,12,8,0.6666666666666666,0,9883,65625,0,
375,hub5,hub,11,0,0.0,0,9883,65625,0,
375,hub6,hub,10,5,0.5,0,9883,65625,0,
375,hub7,hub,14,5,0.35714285714285715,0,9883,65625,0,
